,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
7508,4883745,https://www.google.com/patents/US4883745,Silver-copper-titanium brazing alloy containing crust inhibiting element,11/28/89,28-Nov-89,2628,1,3,0,16,12,4
7509,4883723,https://www.google.com/patents/US4883723,Hot dip aluminum coated chromium alloy steel,11/28/89,28-Nov-89,2627,4,5,0,27,13,4
7510,4883640,https://www.google.com/patents/US4883640,Titanium-niobium-nickel brazing alloy,11/28/89,28-Nov-89,2626,1,1,0,11,12,5
7511,4882126,https://www.google.com/patents/US4882126,High-strength zinc base alloy,11/21/89,21-Nov-89,2625,5,15,0,3,6,6
7512,4882022,https://www.google.com/patents/US4882022,Process and apparatus for sputter coating a gold alloy onto a substrate,11/21/89,21-Nov-89,2624,4,4,0,9,10,3
7513,4882017,https://www.google.com/patents/US4882017,Method and apparatus for making light metal-alkali metal master alloy using alkali metal-containing scrap,11/21/89,21-Nov-89,2623,1,22,4,9,17,5
7514,4881989,https://www.google.com/patents/US4881989,Fe-base soft magnetic alloy and method of producing same,11/21/89,21-Nov-89,2622,3,2,0,86,16,5
7515,4881986,https://www.google.com/patents/US4881986,Method for producing a rare earth metal-iron-boron anisotropic sintered magnet from rapidly-quenched rare earth metal-iron-boron alloy ribbon-like flakes,11/21/89,21-Nov-89,2621,2,8,12,9,19,6
7516,4881984,https://www.google.com/patents/US4881984,Consolidation of magnet alloy powders by extrusion and product therefrom,11/21/89,21-Nov-89,2620,2,2,1,9,23,5
7517,4881981,https://www.google.com/patents/US4881981,Method for producing a shape memory alloy member having specific physical and mechanical properties,11/21/89,21-Nov-89,2619,3,2,3,96,7,6
7518,4881681,https://www.google.com/patents/US4881681,Process for modifying the surface of metal or metal alloy substrates and surface modified products produced thereby,11/21/89,21-Nov-89,2618,2,8,1,5,20,6
7519,4880709,https://www.google.com/patents/US4880709,Welded aluminum alloy composite,11/14/89,14-Nov-89,2617,3,2,0,5,15,7
7520,4880597,https://www.google.com/patents/US4880597,Alloy coated fuel cladding,11/14/89,14-Nov-89,2616,2,6,0,13,24,7
7521,4880507,https://www.google.com/patents/US4880507,"Tin, lead or tin/lead alloy electrolytes for high speed electroplating",11/14/89,14-Nov-89,2615,4,33,12,19,13,5
7522,4880482,https://www.google.com/patents/US4880482,Highly corrosion-resistant amorphous alloy,11/14/89,14-Nov-89,2614,4,4,0,20,15,6
7523,4880343,https://www.google.com/patents/US4880343,Lock nut having lock member of shape memory recovery alloy,11/14/89,14-Nov-89,2613,1,6,0,61,17,4
7524,4879346,https://www.google.com/patents/US4879346,Blends of a silicone-polycarbonate block copolymer with a compatibilized alloy of polyphenylene ether resin/polyester resin,11/7/89,7-Nov-89,2612,3,11,0,27,24,5
7525,4879093,https://www.google.com/patents/US4879093,Ductile irradiated zirconium alloy,11/7/89,7-Nov-89,2611,1,6,0,27,15,5
7526,4878966,https://www.google.com/patents/US4878966,Wrought and heat treated titanium alloy part,11/7/89,7-Nov-89,2610,2,3,2,36,9,5
7527,4878964,https://www.google.com/patents/US4878964,Permanent magnetic alloy and method of manufacturing the same,11/7/89,7-Nov-89,2609,4,4,6,7,10,3
7528,4878954,https://www.google.com/patents/US4878954,Process for improving the ductility of a product of alloy involving martensitic transformation and use thereof,11/7/89,7-Nov-89,2608,2,10,3,5,12,5
7529,4878733,https://www.google.com/patents/US4878733,"Optical fiber communication cable having a high strength, drawn copper alloy tube",11/7/89,7-Nov-89,2607,2,29,12,13,4,4
7530,4877577,https://www.google.com/patents/US4877577,Copper alloy lead frame material for semiconductor devices,10/31/89,31-Oct-89,2606,3,1,0,14,12,5
7531,4877496,https://www.google.com/patents/US4877496,Zinc-nickel alloy plating solution,10/31/89,31-Oct-89,2605,4,3,0,26,4,5
7532,4877465,https://www.google.com/patents/US4877465,Structural parts of austenitic nickel-chromium-iron alloy,10/31/89,31-Oct-89,2604,5,20,0,11,7,4
7533,4877461,https://www.google.com/patents/US4877461,Nickel-base alloy,10/31/89,31-Oct-89,2603,4,2,10,20,12,10
7534,4876065,https://www.google.com/patents/US4876065,Corrosion-resisting Fe-Ni-Cr alloy,10/24/89,24-Oct-89,2602,5,6,0,23,12,4
7535,4875518,https://www.google.com/patents/US4875518,Method of and apparatus for low-pressure casting of light metal alloy,10/24/89,24-Oct-89,2601,4,10,0,39,16,6
7536,RE33092,https://www.google.com/patents/USRE33092,High strength weldable aluminum base alloy product and method of making same,10/17/89,17-Oct-89,2600,3,3,0,4,13,3
7537,4874642,https://www.google.com/patents/US4874642,"Method for depositing a hard, fine-grained, non-columnar alloy of tungsten and carbon on a substrate",10/17/89,17-Oct-89,2599,5,14,0,14,11,5
7538,4874578,https://www.google.com/patents/US4874578,Aluminium alloy for superplastic forming,10/17/89,17-Oct-89,2598,3,4,1,7,9,4
7539,4874577,https://www.google.com/patents/US4874577,Wear-resistant intermetallic compound alloy having improved machineability,10/17/89,17-Oct-89,2597,2,6,0,7,22,7
7540,4874439,https://www.google.com/patents/US4874439,Synchronizer ring in speed variator made of wear-resistant copper alloy having high strength and toughness,10/17/89,17-Oct-89,2596,1,7,0,23,13,4
7541,4873055,https://www.google.com/patents/US4873055,Corrosion resistant Fe-Ni-Cr alloy,10/10/89,10-Oct-89,2595,1,17,0,6,4,7
7542,4872932,https://www.google.com/patents/US4872932,Method for making rubbery composite materials by plating a metal substrate with a cobalt alloy,10/10/89,10-Oct-89,2594,6,5,0,19,27,4
7543,4872927,https://www.google.com/patents/US4872927,Method for improving the microstructure of titanium alloy wrought products,10/10/89,10-Oct-89,2593,3,13,2,6,5,6
7544,4872921,https://www.google.com/patents/US4872921,"Sheets of aluminium alloy containing magnesium, suitable for producing bodies of cans by drawing and ironing, and method of obtaining said sheets",10/10/89,10-Oct-89,2592,1,1,0,13,15,13
7545,4872048,https://www.google.com/patents/US4872048,Semiconductor device having copper alloy leads,10/3/89,3-Oct-89,2591,3,1,0,30,16,4
7546,4871438,https://www.google.com/patents/US4871438,Cermet anode compositions with high content alloy phase,10/3/89,3-Oct-89,2590,2,27,0,35,19,4
7547,4871437,https://www.google.com/patents/US4871437,Cermet anode with continuously dispersed alloy phase and process for making,10/3/89,3-Oct-89,2589,2,17,0,26,17,4
7548,4871399,https://www.google.com/patents/US4871399,Copper alloy for use as wiring harness terminal material and process for producing the same,10/3/89,3-Oct-89,2588,2,3,0,7,14,4
7549,4869871,https://www.google.com/patents/US4869871,Pb-Sn-Sb-In solder alloy,9/26/89,26-Sep-89,2587,6,13,2,3,10,4
7550,4869758,https://www.google.com/patents/US4869758,Iron/copper/chromium alloy material for high-strength lead frame or pin grid array,9/26/89,26-Sep-89,2586,3,13,0,6,31,5
7551,4868067,https://www.google.com/patents/US4868067,Cooperating slidable aluminum alloy members,9/19/89,19-Sep-89,2585,4,13,0,16,30,4
7552,4868065,https://www.google.com/patents/US4868065,Alloy tool of hard metal,9/19/89,19-Sep-89,2584,3,11,1,8,18,6
7553,4867858,https://www.google.com/patents/US4867858,Insoluble anode made of lead alloy,9/19/89,19-Sep-89,2583,6,3,0,1,15,7
7554,4867806,https://www.google.com/patents/US4867806,Heat-resisting high-strength Al-alloy and method for manufacturing a structural member made of the same alloy,9/19/89,19-Sep-89,2582,1,10,0,16,19,3
7555,4867805,https://www.google.com/patents/US4867805,"Superplastic aluminum alloys, alloy processes and component part formations thereof",9/19/89,19-Sep-89,2581,2,1,0,7,24,6
7556,4867785,https://www.google.com/patents/US4867785,Method of forming alloy particulates having controlled submicron crystallite size distributions,9/19/89,19-Sep-89,2580,6,6,0,30,18,6
7557,4867224,https://www.google.com/patents/US4867224,Method of manufacturing castings of active metal or alloy thereof having unidirectional solidification structure,9/19/89,19-Sep-89,2579,2,4,0,11,8,6
7558,4865955,https://www.google.com/patents/US4865955,Recording elements comprising write-once thin film alloy layers,9/12/89,12-Sep-89,2578,3,5,0,21,21,3
7559,4865876,https://www.google.com/patents/US4865876,Process for selectively forming at least one metal or alloy coating strip on a substrate of another metal and integrated circuit lead frame achieved by this process,9/12/89,12-Sep-89,2577,4,16,0,2,13,5
7560,4865809,https://www.google.com/patents/US4865809,Copper-free gold alloy composition,9/12/89,12-Sep-89,2576,1,2,0,3,10,4
7561,4865808,https://www.google.com/patents/US4865808,Method for making hypereutetic Al-Si alloy composite materials,9/12/89,12-Sep-89,2575,3,3,0,28,10,5
7562,4865805,https://www.google.com/patents/US4865805,"Low-sulfur, lead-free alloy",9/12/89,12-Sep-89,2574,1,2,0,4,5,4
7563,4865665,https://www.google.com/patents/US4865665,Metal alloy with large lattice spacing,9/12/89,12-Sep-89,2573,2,1,0,0,16,4
7564,4865664,https://www.google.com/patents/US4865664,Amorphous alloy strips having a large thickness and method for producing the same,9/12/89,12-Sep-89,2572,3,10,4,35,12,4
7565,4865662,https://www.google.com/patents/US4865662,Aluminum-manganese-iron stainless steel alloy,9/12/89,12-Sep-89,2571,2,4,20,6,10,6
7566,4865658,https://www.google.com/patents/US4865658,Oxygen-containing ferromagnetic amorphous alloy and method of preparing the same,9/12/89,12-Sep-89,2570,1,4,8,7,23,6
7567,4865654,https://www.google.com/patents/US4865654,Delayed reflow alloy mix solder paste,9/12/89,12-Sep-89,2569,1,2,0,5,17,3
7568,4865651,https://www.google.com/patents/US4865651,Method of making an aluminum base alloy anode,9/12/89,12-Sep-89,2568,1,17,2,0,7,5
7569,4864824,https://www.google.com/patents/US4864824,Thin film shape memory alloy and method for producing,9/12/89,12-Sep-89,2567,3,2,0,752,17,4
7570,4864706,https://www.google.com/patents/US4864706,Fabrication of dual alloy integrally bladed rotors,9/12/89,12-Sep-89,2566,1,15,0,27,27,4
7571,4864188,https://www.google.com/patents/US4864188,Ni-Fe base alloy sheet for use as a shadow mask and a shadow mask employing the same,9/5/89,5-Sep-89,2565,2,2,0,8,6,4
7572,4863682,https://www.google.com/patents/US4863682,Austenitic stainless steel alloy,9/5/89,5-Sep-89,2564,4,4,0,4,13,4
7573,4863661,https://www.google.com/patents/US4863661,Resin molding process employing a mickel-based alloy liner,9/5/89,5-Sep-89,2563,1,8,0,20,18,9
7574,4863528,https://www.google.com/patents/US4863528,Aluminum alloy product having improved combinations of strength and corrosion resistance properties and method for producing the same,9/5/89,5-Sep-89,2562,4,44,14,45,8,6
7575,4863526,https://www.google.com/patents/US4863526,Fine crystalline thin wire of cobalt base alloy and process for producing the same,9/5/89,5-Sep-89,2561,4,2,0,11,12,5
7576,4863513,https://www.google.com/patents/US4863513,Iron-base anti-wear sintered alloy member,9/5/89,5-Sep-89,2560,4,9,0,14,13,3
7577,4861679,https://www.google.com/patents/US4861679,Composite material of Zn-Al alloy reinforced with silicon carbide powder,8/29/89,29-Aug-89,2559,2,12,0,4,14,5
7578,4861550,https://www.google.com/patents/US4861550,Corrosion-resistant nickel-base alloy having high resistance to stress corrosion cracking,8/29/89,29-Aug-89,2558,3,1,0,8,7,4
7579,4861442,https://www.google.com/patents/US4861442,Zinc-nickel alloy plating bath and plating method,8/29/89,29-Aug-89,2557,3,6,0,40,4,4
7580,4861396,https://www.google.com/patents/US4861396,Aluminum alloy material plate for printing,8/29/89,29-Aug-89,2556,4,15,0,13,12,5
7581,4861391,https://www.google.com/patents/US4861391,Aluminum alloy two-step aging method and article,8/29/89,29-Aug-89,2555,4,21,0,33,19,6
7582,4861389,https://www.google.com/patents/US4861389,Al-Mg-Si extrusion alloy and method,8/29/89,29-Aug-89,2554,3,4,0,6,9,3
7583,4861386,https://www.google.com/patents/US4861386,Enhanced cleaning procedure for copper alloy equipment,8/29/89,29-Aug-89,2553,1,6,2,22,12,12
7584,4861370,https://www.google.com/patents/US4861370,Process for treating molten aluminum alloy with powdered flux,8/29/89,29-Aug-89,2552,1,5,0,8,10,5
7585,4860542,https://www.google.com/patents/US4860542,Piston-cylinder pulsator circuit with superplastic alloy pressure transmitting medium,8/29/89,29-Aug-89,2551,5,12,4,1,17,5
7586,4859417,https://www.google.com/patents/US4859417,"Copper-based metal alloy of improved type, particularly for the construction of electronic components",8/22/89,22-Aug-89,2550,1,12,1,10,12,3
7587,4859414,https://www.google.com/patents/US4859414,Alloy for disk rotor,8/22/89,22-Aug-89,2549,1,2,0,2,10,6
7588,4859411,https://www.google.com/patents/US4859411,Control of selenium alloy fractionation,8/22/89,22-Aug-89,2548,3,23,2,4,14,6
7589,4859258,https://www.google.com/patents/US4859258,Method of manufacturing a flexible electric cable including a conductor comprising a plurality of fine strands of aluminum or aluminum alloy,8/22/89,22-Aug-89,2547,3,4,0,1,12,5
7590,4859252,https://www.google.com/patents/US4859252,High damping capacity alloy and a process for producing the same,8/22/89,22-Aug-89,2546,3,2,4,4,17,4
7591,4859240,https://www.google.com/patents/US4859240,Dental amalgam alloy,8/22/89,22-Aug-89,2545,1,5,0,2,13,5
7592,4859164,https://www.google.com/patents/US4859164,Ferrous sintered alloy vane and rotary compressor,8/22/89,22-Aug-89,2544,1,11,2,9,23,6
7593,RE33022,https://www.google.com/patents/USRE33022,Ferromagnetic amorphous alloy,8/15/89,15-Aug-89,2543,7,5,4,6,23,0
7594,4857569,https://www.google.com/patents/US4857569,Polymer alloy compositions of rod-like aromatic polyamides and polyurethanes,8/15/89,15-Aug-89,2542,2,13,22,7,15,4
7595,4857409,https://www.google.com/patents/US4857409,Clear barrier composites containing polyisobutylene/polyolefin alloy components,8/15/89,15-Aug-89,2541,2,3,0,46,46,4
7596,4857269,https://www.google.com/patents/US4857269,"High strength, low modulus, ductile, biopcompatible titanium alloy",8/15/89,15-Aug-89,2540,3,9,15,114,15,9
7597,4857267,https://www.google.com/patents/US4857267,Aluminum base bearing alloy and method of producing same,8/15/89,15-Aug-89,2539,8,22,0,23,18,5
7598,4857156,https://www.google.com/patents/US4857156,Separating a ferro alloy,8/15/89,15-Aug-89,2538,2,8,0,2,8,5
7599,4857108,https://www.google.com/patents/US4857108,Cemented carbonitride alloy with improved plastic deformation resistance,8/15/89,15-Aug-89,2537,2,13,0,14,9,4
7600,4856462,https://www.google.com/patents/US4856462,Cylinder block made of fiber-reinforced light alloy for internal combustion engine,8/15/89,15-Aug-89,2536,5,3,0,16,15,4
7601,4856039,https://www.google.com/patents/US4856039,X-ray tube having a rotary anode with rhenium-containing bearing surfaces for a gallium-alloy lubricant,8/8/89,8-Aug-89,2535,2,8,0,22,8,5
7602,4855362,https://www.google.com/patents/US4855362,Polymer alloy,8/8/89,8-Aug-89,2534,3,4,0,15,24,4
7603,4855107,https://www.google.com/patents/US4855107,Aluminium alloy for thin metal sheets which are suitable for the production of can lids and bodies and a process for manufacturing said metal sheets,8/8/89,8-Aug-89,2533,2,1,0,17,17,10
7604,4855106,https://www.google.com/patents/US4855106,Low alloy steels for use in pressure vessel,8/8/89,8-Aug-89,2532,8,5,0,9,14,4
7605,4855021,https://www.google.com/patents/US4855021,"Method for electroplating a steel strip with a coating metal, in particular zinc or a zinc-containing alloy",8/8/89,8-Aug-89,2531,3,4,0,1,8,6
7606,4854977,https://www.google.com/patents/US4854977,Process for treating titanium alloy parts for use as compressor disks in aircraft propulsion systems,8/8/89,8-Aug-89,2530,2,10,0,48,11,6
7607,4853185,https://www.google.com/patents/US4853185,Nitrogen strengthened Fe-Ni-Cr alloy,8/1/89,1-Aug-89,2529,3,16,0,23,16,11
